match,market,sel,odds,mp,ip,edge,W,pnl,league,tier
Valencia vs Osasuna,O/U,Over,2.63,0.4649329107639435,0.3802281368821293,0.08470477388181419,False,-10.0,La Liga,1
Huddersfield vs Blackpool,1X2,Away,3.76,0.3509060778342129,0.26595744680851063,0.08494863102570227,True,27.599999999999998,League One,3
Plymouth vs Luton,O/U,Under,2.36,0.5308663016519937,0.42372881355932207,0.1071374880926716,False,-10.0,Championship,2
Ulm vs Braunschweig,1X2,Home,2.43,0.4979293291908935,0.4115226337448559,0.08640669544603757,True,14.3,2. Bundesliga,2
Grenoble vs Clermont,1X2,Home,2.41,0.5185560940221261,0.41493775933609955,0.10361833468602655,True,14.100000000000001,Ligue 2,2
Auxerre vs Brest,1X2,Home,2.8,0.495999089838455,0.35714285714285715,0.13885623269559783,True,18.0,Ligue 1,1
Dender vs Anderlecht,1X2,Home,3.2,0.4491618675805116,0.3125,0.13666186758051158,False,-10.0,Jupiler Pro League,1
Bromley vs Milton Keynes Dons,1X2,Home,3.03,0.39631685483747214,0.33003300330033003,0.06628385153714211,False,-10.0,League Two,4
Sp Gijon vs Zaragoza,O/U,Over,2.55,0.47757672127024065,0.3921568627450981,0.08541985852514256,False,-10.0,Segunda Division,2
Millwall vs Preston,O/U,Over,2.39,0.5030854380585383,0.41841004184100417,0.08467539621753417,True,13.900000000000002,Championship,2
Millwall vs Preston,1X2,Home,1.92,0.6513263543670601,0.5208333333333334,0.13049302103372673,True,9.2,Championship,2
Doncaster vs Chesterfield,1X2,Home,2.06,0.5625603359666609,0.4854368932038835,0.07712344276277738,False,-10.0,League Two,4
Morecambe vs Notts County,O/U,Under,2.29,0.5174658924391992,0.4366812227074236,0.08078466973177556,True,12.9,League Two,4
Newport County vs Crewe,1X2,Home,3.39,0.3547274512093803,0.2949852507374631,0.059742200471917195,True,23.900000000000002,League Two,4
Bari vs Cosenza,O/U,Over,2.25,0.5162112676436488,0.4444444444444444,0.07176682319920435,False,-10.0,Serie B,2
Sassuolo vs Spezia,1X2,Away,3.53,0.43183653827103063,0.28328611898017,0.14855041929086066,False,-10.0,Serie B,2
Bayern Munich vs Leverkusen,1X2,Away,4.22,0.37989369968874553,0.23696682464454977,0.14292687504419577,False,-10.0,Bundesliga,1
Hamburg vs Paderborn,O/U,Under,2.58,0.473244728347868,0.38759689922480617,0.08564782912306185,False,-10.0,2. Bundesliga,2
Darmstadt vs Magdeburg,O/U,Under,2.41,0.47623451058252075,0.41493775933609955,0.0612967512464212,False,-10.0,2. Bundesliga,2
Leyton Orient vs Wrexham,1X2,Away,2.46,0.4868242196397633,0.4065040650406504,0.0803201545991129,False,-10.0,League One,3
Barnsley vs Stockport,1X2,Away,3.0,0.3959728409342721,0.3333333333333333,0.06263950760093878,False,-10.0,League One,3
Birmingham vs Peterboro,O/U,Under,2.45,0.5105858177861055,0.4081632653061224,0.10242255247998305,False,-10.0,League One,3
Reading vs Huddersfield,1X2,Home,2.86,0.45989307749287434,0.3496503496503497,0.11024272784252465,True,18.599999999999998,League One,3
Holstein Kiel vs Ein Frankfurt,O/U,Under,2.57,0.47203833503174053,0.38910505836575876,0.08293327666598177,False,-10.0,Bundesliga,1
Gent vs Oud-Heverlee Leuven,O/U,Under,2.42,0.538077180391796,0.4132231404958678,0.12485403989592819,False,-10.0,Jupiler Pro League,1
Angers vs Reims,1X2,Home,3.46,0.4908856626049244,0.28901734104046245,0.20186832156446194,False,-10.0,Ligue 1,1
Cercle Brugge vs St Truiden,O/U,Under,2.23,0.5318934576501365,0.4484304932735426,0.0834629643765939,True,12.3,Jupiler Pro League,1
PAOK vs Aris,1X2,Home,1.68,0.704082213041695,0.5952380952380952,0.10884411780359982,False,-10.0,Super League,1
AEK vs Panathinaikos,1X2,Home,1.82,0.6778435682949266,0.5494505494505494,0.12839301884437726,True,8.200000000000001,Super League,1
Oviedo vs Eibar,O/U,Over,2.48,0.48230822254804384,0.40322580645161293,0.07908241609643091,False,-10.0,Segunda Division,2
Oviedo vs Eibar,1X2,Away,3.52,0.3772698998781913,0.2840909090909091,0.0931789907872822,False,-10.0,Segunda Division,2
Cordoba vs Ferrol,O/U,Over,2.38,0.48811459179107264,0.42016806722689076,0.06794652456418188,True,13.799999999999999,Segunda Division,2
Burgos vs Granada,1X2,Home,2.35,0.538390747002079,0.425531914893617,0.11285883210846198,False,-10.0,Segunda Division,2
Sudtirol vs Palermo,1X2,Home,2.69,0.4859298648527208,0.3717472118959108,0.11418265295681002,False,-10.0,Serie B,2
Wigan vs Peterboro,1X2,Home,2.43,0.4756639477175826,0.4115226337448559,0.06414131397272665,True,14.3,League One,3
Crawley Town vs Mansfield,1X2,Home,2.76,0.43236940880031793,0.3623188405797102,0.07005056822060773,False,-10.0,League One,3
Burnley vs Plymouth,O/U,Under,2.4,0.5015793856059394,0.4166666666666667,0.08491271893927271,True,14.0,Championship,2
Carlisle vs Notts County,O/U,Under,2.33,0.5190312488886054,0.4291845493562232,0.08984669953238222,True,13.3,League Two,4
Coventry vs Blackburn,1X2,Away,3.48,0.3960618958966743,0.28735632183908044,0.10870557405759385,False,-10.0,Championship,2
Gillingham vs Grimsby,1X2,Away,3.91,0.3063026992295145,0.2557544757033248,0.05054822352618965,True,29.1,League Two,4
Newport County vs Salford,1X2,Home,3.19,0.36348670760366764,0.31347962382445144,0.0500070837792162,True,21.9,League Two,4
Cardiff vs Millwall,O/U,Over,2.57,0.48585814329946075,0.38910505836575876,0.096753084933702,False,-10.0,Championship,2
Augsburg vs M'gladbach,O/U,Under,2.59,0.47700851945016987,0.3861003861003861,0.09090813334978376,False,-10.0,Bundesliga,1
Huesca vs Cadiz,1X2,Home,3.05,0.4180944398597386,0.3278688524590164,0.09022558740072217,True,20.5,Segunda Division,2
Spezia vs Reggiana,1X2,Home,1.89,0.5915119381569207,0.5291005291005292,0.06241140905639153,True,8.899999999999999,Serie B,2
Ajaccio vs Martigues,O/U,Over,2.65,0.4986156612560091,0.37735849056603776,0.12125717068997133,False,-10.0,Ligue 2,2
West Ham vs Ipswich,1X2,Away,4.25,0.3807405063074028,0.23529411764705882,0.14544638866034398,False,-10.0,Premier League,1
Swindon vs Harrogate,O/U,Under,2.02,0.5352830078431574,0.49504950495049505,0.040233502892662365,True,10.2,League Two,4
Chesterfield vs Walsall,1X2,Away,3.19,0.3674152831432125,0.31347962382445144,0.05393565931876104,False,-10.0,League Two,4
Mirandes vs Granada,1X2,Home,2.83,0.45039953493450224,0.35335689045936397,0.09704264447513827,False,-10.0,Segunda Division,2
Charlton vs Birmingham,O/U,Under,1.96,0.573856047629991,0.5102040816326531,0.06365196599733791,True,9.6,League One,3
Cosenza vs Sudtirol,O/U,Over,2.59,0.4968874498719121,0.3861003861003861,0.11078706377152597,False,-10.0,Serie B,2
Ajax vs Groningen,1X2,Home,1.36,0.8433605676821556,0.7352941176470588,0.10806645003509685,True,3.600000000000001,Eredivisie,1
Aston Villa vs Man United,O/U,Under,2.52,0.5054212566780328,0.3968253968253968,0.10859585985263603,True,15.2,Premier League,1
Heidenheim vs RB Leipzig,O/U,Under,2.42,0.4961943874169573,0.4132231404958678,0.08297124692108954,True,14.2,Bundesliga,1
Porto vs Sp Braga,1X2,Home,1.59,0.7135789086328161,0.6289308176100629,0.08464809102275328,True,5.9,Liga Portugal,1
Salford vs Grimsby,O/U,Under,1.89,0.5807308423903542,0.5291005291005292,0.051630313289825036,False,-10.0,League Two,4
Chesterfield vs Notts County,O/U,Under,2.28,0.5178310457299671,0.4385964912280702,0.07923455450189687,False,-10.0,League Two,4
Gillingham vs Accrington,1X2,Away,4.45,0.29500539663766967,0.2247191011235955,0.07028629551407417,True,34.5,League Two,4
Milton Keynes Dons vs Port Vale,1X2,Away,3.21,0.3720800638112567,0.3115264797507788,0.060553584060477894,True,22.1,League Two,4
Sp Gijon vs Castellon,O/U,Under,2.1,0.5416055264427083,0.47619047619047616,0.06541505025223215,False,-10.0,Segunda Division,2
Grenoble vs Metz,1X2,Home,3.43,0.40775637331347736,0.29154518950437314,0.11621118380910422,True,24.3,Ligue 2,2
Monaco vs Lille,1X2,Home,1.93,0.6427938389394932,0.5181347150259068,0.12465912391358636,False,-10.0,Ligue 1,1
Bastia vs Clermont,O/U,Over,2.6,0.45999138508802484,0.3846153846153846,0.07537600047264026,False,-10.0,Ligue 2,2
Bastia vs Clermont,1X2,Home,2.24,0.566799668353597,0.4464285714285714,0.12037109692502557,False,-10.0,Ligue 2,2
Newport County vs Chesterfield,O/U,Under,2.26,0.5098788979968167,0.4424778761061947,0.06740102189062203,False,-10.0,League Two,4
Reading vs Crawley Town,O/U,Under,2.3,0.5070520363492299,0.4347826086956522,0.07226942765357769,False,-10.0,League One,3
Amiens vs Ajaccio,O/U,Over,2.67,0.46468657469090974,0.37453183520599254,0.0901547394849172,True,16.7,Ligue 2,2
M'gladbach vs Heidenheim,1X2,Away,4.21,0.37733416903702605,0.23752969121140144,0.1398044778256246,False,-10.0,Bundesliga,1
Swindon vs Doncaster,O/U,Under,1.91,0.578670689783247,0.5235602094240838,0.055110480359163216,False,-10.0,League Two,4
Morecambe vs Milton Keynes Dons,O/U,Under,2.0,0.5437544274619164,0.5,0.04375442746191638,False,-10.0,League Two,4
Sudtirol vs Pisa,O/U,Over,2.6,0.47803324238192435,0.3846153846153846,0.09341785776653977,True,16.0,Serie B,2
Brescia vs Sassuolo,1X2,Home,2.86,0.4722556384378567,0.3496503496503497,0.12260528878750698,False,-10.0,Serie B,2
Malaga vs Oviedo,O/U,Over,2.54,0.4581573725894736,0.39370078740157477,0.06445658518789882,False,-10.0,Segunda Division,2
Northampton vs Leyton Orient,1X2,Home,3.12,0.3978647157604961,0.3205128205128205,0.0773518952476756,True,21.200000000000003,League One,3
Juve Stabia vs Cremonese,1X2,Home,3.23,0.4057043852496285,0.30959752321981426,0.09610686202981422,False,-10.0,Serie B,2
Cagliari vs Torino,1X2,Home,2.8,0.49953369962001315,0.35714285714285715,0.142390842477156,True,18.0,Serie A,1
Alanyaspor vs Kasimpasa,O/U,Under,2.02,0.588025932051528,0.49504950495049505,0.09297642710103293,False,-10.0,Super Lig,1
Verona vs Monza,1X2,Home,2.35,0.57865752705922,0.425531914893617,0.153125612165603,False,-10.0,Serie A,1
Milton Keynes Dons vs Accrington,O/U,Under,2.26,0.5291831194922414,0.4424778761061947,0.08670524338604668,False,-10.0,League Two,4
Doncaster vs Bromley,O/U,Under,2.06,0.537352959722796,0.4854368932038835,0.05191606651891245,True,10.600000000000001,League Two,4
Chesterfield vs Colchester,1X2,Away,4.04,0.30085228614531384,0.24752475247524752,0.05332753367006632,False,-10.0,League Two,4
Barrow vs Notts County,1X2,Home,2.55,0.4540308373342772,0.3921568627450981,0.06187397458917909,False,-10.0,League Two,4
Peterboro vs Blackpool,O/U,Under,2.26,0.5046199835714567,0.4424778761061947,0.06214210746526194,False,-10.0,League One,3
Crawley Town vs Lincoln,1X2,Home,3.42,0.37178452740998036,0.29239766081871343,0.07938686659126692,True,24.2,League One,3
Eldense vs Zaragoza,O/U,Over,2.33,0.512514537679922,0.4291845493562232,0.08332998832369887,True,13.3,Segunda Division,2
Portsmouth vs Sheffield Weds,1X2,Home,3.4,0.38382860188163714,0.29411764705882354,0.0897109548228136,False,-10.0,Championship,2
Metz vs Guingamp,1X2,Away,4.02,0.3550035965757652,0.24875621890547267,0.10624737767029252,False,-10.0,Ligue 2,2
Dunkerque vs Red Star,1X2,Home,2.39,0.5620338399211098,0.41841004184100417,0.1436237980801056,True,13.900000000000002,Ligue 2,2
Mirandes vs Cartagena,1X2,Home,1.91,0.5789493695666598,0.5235602094240838,0.055389160142576,True,9.1,Segunda Division,2
Cadiz vs Oviedo,O/U,Over,2.38,0.4874716087931139,0.42016806722689076,0.06730354156622315,False,-10.0,Segunda Division,2
Sheffield United vs Stoke,1X2,Home,1.78,0.6343687134699909,0.5617977528089888,0.0725709606610021,True,7.800000000000001,Championship,2
Bradford vs Doncaster,O/U,Under,1.91,0.5683880964616921,0.5235602094240838,0.044827887037608316,False,-10.0,League Two,4
Grimsby vs Milton Keynes Dons,1X2,Home,3.19,0.3843060221081762,0.31347962382445144,0.07082639828372478,False,-10.0,League Two,4
Newport County vs Fleetwood Town,O/U,Under,2.18,0.5438654592909784,0.4587155963302752,0.0851498629607032,True,11.8,League Two,4
Notts County vs Harrogate,O/U,Under,2.23,0.5133909837261749,0.4484304932735426,0.06496049045263225,True,12.3,League Two,4
Elversberg vs Hamburg,O/U,Under,2.7,0.4585720606605712,0.37037037037037035,0.08820169029020086,False,-10.0,2. Bundesliga,2
Bolton vs Peterboro,O/U,Under,2.47,0.4787131604373881,0.4048582995951417,0.0738548608422464,True,14.700000000000003,League One,3
RB Leipzig vs Freiburg,O/U,Under,2.24,0.5369514438040073,0.4464285714285714,0.09052287237543588,False,-10.0,Bundesliga,1
Lyon vs Auxerre,O/U,Under,2.7,0.4652380236559759,0.37037037037037035,0.09486765328560554,False,-10.0,Ligue 1,1
Gent vs Genk,1X2,Away,2.14,0.593213217959399,0.4672897196261682,0.12592349833323074,True,11.400000000000002,Jupiler Pro League,1
Betis vs Ath Madrid,1X2,Home,3.19,0.4429369486198812,0.31347962382445144,0.12945732479542976,True,21.9,La Liga,1
Galatasaray vs Besiktas,1X2,Home,1.86,0.6526892188713118,0.5376344086021505,0.11505481026916131,True,8.600000000000001,Super Lig,1
Brescia vs Spezia,1X2,Home,3.39,0.410354384508993,0.2949852507374631,0.11536913377152985,False,-10.0,Serie B,2
Reggiana vs Cosenza,O/U,Over,2.52,0.46623794198859925,0.3968253968253968,0.06941254516320244,False,-10.0,Serie B,2
Guingamp vs Ajaccio,O/U,Over,2.28,0.5051857448827785,0.4385964912280702,0.06658925365470825,False,-10.0,Ligue 2,2
Sudtirol vs Frosinone,O/U,Over,2.49,0.4625080686573685,0.4016064257028112,0.0609016429545573,False,-10.0,Serie B,2
Cittadella vs Sampdoria,1X2,Home,3.29,0.39138704605327235,0.303951367781155,0.08743567827211735,False,-10.0,Serie B,2
Martigues vs Red Star,1X2,Home,3.31,0.3963020795095817,0.3021148036253776,0.09418727588420406,False,-10.0,Ligue 2,2
Nott'm Forest vs West Ham,1X2,Home,2.15,0.5922049601883987,0.46511627906976744,0.1270886811186313,True,11.5,Premier League,1
Sp Gijon vs Cadiz,O/U,Over,2.32,0.4941045447461169,0.4310344827586207,0.0630700619874962,False,-10.0,Segunda Division,2
Dortmund vs RB Leipzig,O/U,Under,2.68,0.4591193766078012,0.3731343283582089,0.0859850482495923,False,-10.0,Bundesliga,1
Kayserispor vs Ad. Demirspor,O/U,Under,2.55,0.47582081515549257,0.3921568627450981,0.08366395241039448,True,15.499999999999998,Super Lig,1
Besiktas vs Kasimpasa,O/U,Under,2.51,0.5238979271333088,0.39840637450199207,0.12549155263131678,False,-10.0,Super Lig,1
Genk vs Antwerp,1X2,Home,1.96,0.696841569902737,0.5102040816326531,0.18663748827008397,True,9.6,Jupiler Pro League,1
Torino vs Fiorentina,O/U,Over,2.1,0.5562235757628431,0.47619047619047616,0.08003309957236693,False,-10.0,Serie A,1
Cesena vs Sudtirol,O/U,Over,2.33,0.496606157690375,0.4291845493562232,0.06742160833415184,False,-10.0,Serie B,2
Tenerife vs Mirandes,1X2,Away,4.09,0.3596689123374408,0.24449877750611249,0.11517013483132832,False,-10.0,Segunda Division,2
Tottenham vs Aston Villa,1X2,Home,1.93,0.678012862087665,0.5181347150259068,0.15987814706175818,True,9.299999999999999,Premier League,1
Marseille vs Auxerre,O/U,Under,2.59,0.49333919312228125,0.3861003861003861,0.10723880702189514,False,-10.0,Ligue 1,1
Kasimpasa vs Kayserispor,O/U,Under,2.22,0.5450325837468624,0.4504504504504504,0.09458213329641196,False,-10.0,Super Lig,1
Mirandes vs Cadiz,1X2,Home,3.01,0.4231956588212057,0.33222591362126247,0.09096974519994322,False,-10.0,Segunda Division,2
Huesca vs Zaragoza,O/U,Over,2.57,0.4795527409226222,0.38910505836575876,0.09044768255686342,False,-10.0,Segunda Division,2
Chesterfield vs Accrington,O/U,Under,2.16,0.533920479387213,0.4629629629629629,0.07095751642425008,False,-10.0,League Two,4
Doncaster vs Notts County,O/U,Under,2.2,0.5143115806729146,0.45454545454545453,0.05976612612746007,True,12.000000000000002,League Two,4
Fleetwood Town vs Bradford,1X2,Home,2.39,0.46959236628797524,0.41841004184100417,0.05118232444697107,True,13.900000000000002,League Two,4
Birmingham vs Northampton,O/U,Under,2.36,0.5044702797687107,0.42372881355932207,0.08074146620938866,True,13.599999999999998,League One,3
Peterboro vs Cambridge,O/U,Under,2.2,0.5081754824629654,0.45454545454545453,0.05363002791751087,False,-10.0,League One,3
Peterboro vs Cambridge,1X2,Away,4.33,0.3014628936818617,0.23094688221709006,0.07051601146477163,False,-10.0,League One,3
Nott'm Forest vs Newcastle,1X2,Home,2.69,0.6045098141344102,0.3717472118959108,0.23276260223849937,False,-10.0,Premier League,1
Heidenheim vs Wolfsburg,1X2,Home,2.83,0.5217258894978543,0.35335689045936397,0.16836899903849029,False,-10.0,Bundesliga,1
Elversberg vs Hannover,1X2,Home,2.76,0.4674696891331602,0.3623188405797102,0.10515084855345003,True,17.599999999999998,2. Bundesliga,2
Karlsruhe vs Preußen Münster,O/U,Under,2.53,0.48317078486864506,0.3952569169960475,0.08791386787259758,True,15.299999999999997,2. Bundesliga,2
St. Gilloise vs Genk,1X2,Away,2.75,0.5102869685713287,0.36363636363636365,0.14665060493496507,False,-10.0,Jupiler Pro League,1
Newport County vs Grimsby,O/U,Under,1.97,0.56730340343806,0.5076142131979695,0.05968919024009045,True,9.7,League Two,4
Bristol Rvs vs Crawley Town,1X2,Away,3.75,0.34559103814041503,0.26666666666666666,0.07892437147374837,False,-10.0,League One,3
Accrington vs Swindon,O/U,Under,1.88,0.5743336296467093,0.5319148936170213,0.04241873602968804,False,-10.0,League Two,4
Crewe vs Notts County,1X2,Home,2.77,0.44787359507989666,0.36101083032490977,0.08686276475498689,True,17.7,League Two,4
Cadiz vs Cordoba,1X2,Away,3.95,0.3427679153645196,0.2531645569620253,0.08960335840249434,False,-10.0,Segunda Division,2
Oviedo vs Tenerife,O/U,Over,2.53,0.4949538276003752,0.3952569169960475,0.09969691060432773,True,15.299999999999997,Segunda Division,2
Zaragoza vs Malaga,O/U,Over,2.36,0.4941750784700131,0.42372881355932207,0.070446264910691,False,-10.0,Segunda Division,2
Shrewsbury vs Birmingham,O/U,Under,2.11,0.5478436203506889,0.47393364928909953,0.07390997106158936,False,-10.0,League One,3
Lincoln vs Wycombe,1X2,Away,2.58,0.46468414982822615,0.38759689922480617,0.07708725060341998,True,15.8,League One,3
Wrexham vs Exeter,O/U,Under,1.83,0.5973804160842588,0.5464480874316939,0.05093232865256492,False,-10.0,League One,3
Wrexham vs Exeter,1X2,Away,4.19,0.3324868842117099,0.2386634844868735,0.09382339972483641,False,-10.0,League One,3
Peterboro vs Reading,O/U,Under,2.53,0.47852152427954053,0.3952569169960475,0.08326460728349305,False,-10.0,League One,3
Fortuna Dusseldorf vs Elversberg,1X2,Away,3.42,0.4045258963879488,0.29239766081871343,0.11212823556923535,True,24.2,2. Bundesliga,2
Swindon vs Morecambe,1X2,Away,4.09,0.3168710348733854,0.24449877750611249,0.07237225736727293,True,30.9,League Two,4
Notts County vs Newport County,O/U,Under,2.43,0.5574592845383576,0.4115226337448559,0.14593665079350165,True,14.3,League Two,4
Hoffenheim vs RB Leipzig,O/U,Under,2.45,0.5190864408233415,0.4081632653061224,0.11092317551721914,False,-10.0,Bundesliga,1
Dortmund vs Freiburg,O/U,Under,2.4,0.49696425666310673,0.4166666666666667,0.08029758999644004,False,-10.0,Bundesliga,1
Fulham vs Wolves,1X2,Home,1.65,0.6880084167347367,0.6060606060606061,0.0819478106741306,False,-10.0,Premier League,1
Cordoba vs Zaragoza,O/U,Over,2.17,0.5345844078207258,0.4608294930875576,0.0737549147331682,True,11.7,Segunda Division,2
Elche vs Oviedo,O/U,Over,2.61,0.47134274947230076,0.3831417624521073,0.08820098702019347,True,16.099999999999998,Segunda Division,2
Mirandes vs Eldense,O/U,Over,2.65,0.4728429932722551,0.37735849056603776,0.09548450270621733,False,-10.0,Segunda Division,2
La Coruna vs Sp Gijon,O/U,Over,2.12,0.5363207117478034,0.4716981132075471,0.06462259854025626,False,-10.0,Segunda Division,2
Albacete vs Tenerife,O/U,Over,2.2,0.5341852588563778,0.45454545454545453,0.07963980431092327,True,12.000000000000002,Segunda Division,2
Ipswich vs Man United,O/U,Under,2.44,0.50541027265055,0.4098360655737705,0.09557420707677955,True,14.399999999999999,Premier League,1
Spezia vs Sudtirol,O/U,Over,2.5,0.47385064555692064,0.4,0.07385064555692061,True,15.0,Serie B,2
Trabzonspor vs Ad. Demirspor,O/U,Under,2.37,0.5136703899574095,0.42194092827004215,0.0917294616873674,False,-10.0,Super Lig,1
Dunkerque vs Ajaccio,O/U,Over,2.35,0.49778914415502346,0.425531914893617,0.07225722926140643,False,-10.0,Ligue 2,2
Dunkerque vs Ajaccio,1X2,Home,2.01,0.5935329088910266,0.49751243781094534,0.09602047108008127,True,10.099999999999998,Ligue 2,2
Norwich vs Plymouth,O/U,Under,2.35,0.4957498075472643,0.425531914893617,0.07021789265364725,False,-10.0,Championship,2
Bristol Rvs vs Blackpool,O/U,Under,2.13,0.532366100129108,0.4694835680751174,0.06288253205399064,True,11.299999999999999,League One,3
Exeter vs Birmingham,O/U,Under,2.03,0.5696966849214404,0.4926108374384237,0.07708584748301672,True,10.299999999999997,League One,3
Wrexham vs Lincoln,1X2,Away,3.76,0.35809146101169265,0.26595744680851063,0.09213401420318201,False,-10.0,League One,3
Cardiff vs QPR,1X2,Home,1.97,0.577298545770335,0.5076142131979695,0.0696843325723655,False,-10.0,Championship,2
Oviedo vs Huesca,O/U,Over,2.66,0.5300753091178929,0.37593984962406013,0.15413545949383278,True,16.6,Segunda Division,2
Reims vs Lens,1X2,Home,3.14,0.46414220605788525,0.3184713375796178,0.14567086847826743,False,-10.0,Ligue 1,1
Tenerife vs Elche,1X2,Away,2.61,0.4898935041642385,0.3831417624521073,0.1067517417121312,False,-10.0,Segunda Division,2
Zaragoza vs Albacete,1X2,Away,4.04,0.3329248697845707,0.24752475247524752,0.08540011730932318,True,30.4,Segunda Division,2
Preston vs West Brom,1X2,Home,2.96,0.438600854819123,0.33783783783783783,0.10076301698128515,False,-10.0,Championship,2
Elversberg vs Paderborn,1X2,Home,2.45,0.5783348088106257,0.4081632653061224,0.1701715435045033,False,-10.0,2. Bundesliga,2
Brescia vs Bari,1X2,Home,2.7,0.480039570390575,0.37037037037037035,0.10966920002020464,False,-10.0,Serie B,2
Sp Lisbon vs Santa Clara,O/U,Over,1.62,0.7011264510105047,0.6172839506172839,0.08384250039322083,False,-10.0,Liga Portugal,1
Marseille vs Monaco,O/U,Under,2.39,0.4984831432130896,0.41841004184100417,0.08007310137208545,False,-10.0,Ligue 1,1
Roma vs Atalanta,1X2,Away,2.24,0.6154681760445644,0.4464285714285714,0.169039604615993,True,12.400000000000002,Serie A,1
Charlton vs Crawley Town,O/U,Under,2.05,0.5480578147285268,0.48780487804878053,0.06025293667974624,False,-10.0,League One,3
Birmingham vs Stockport,O/U,Under,2.01,0.5492718502192064,0.49751243781094534,0.051759412408261096,True,10.099999999999998,League One,3
Peterboro vs Burton,O/U,Under,2.59,0.48769256136872396,0.3861003861003861,0.10159217526833786,True,15.899999999999999,League One,3
Elversberg vs Nurnberg,1X2,Home,2.45,0.4901220046422341,0.4081632653061224,0.0819587393361117,True,14.500000000000002,2. Bundesliga,2
Atalanta vs Milan,1X2,Home,2.16,0.5982507307841549,0.4629629629629629,0.135287767821192,True,11.600000000000001,Serie A,1
Girona vs Real Madrid,O/U,Under,2.31,0.5157085154928631,0.4329004329004329,0.08280808259243022,False,-10.0,La Liga,1
Gillingham vs Salford,1X2,Away,3.2,0.3873000954827027,0.3125,0.07480009548270272,False,-10.0,League Two,4
Accrington vs Bromley,1X2,Home,2.45,0.4646453181085639,0.4081632653061224,0.05648205280244151,False,-10.0,League Two,4
La Coruna vs Zaragoza,O/U,Over,2.07,0.5453184429295539,0.48309178743961356,0.06222665548994033,False,-10.0,Segunda Division,2
Holstein Kiel vs RB Leipzig,O/U,Under,2.58,0.5068485991832024,0.38759689922480617,0.11925169995839618,True,15.8,Bundesliga,1
Barnsley vs Birmingham,1X2,Home,3.39,0.38231267714135164,0.2949852507374631,0.08732742640388852,False,-10.0,League One,3
Greuther Furth vs Hertha,O/U,Under,2.53,0.46800121046724086,0.3952569169960475,0.07274429347119338,False,-10.0,2. Bundesliga,2
Morecambe vs Grimsby,1X2,Home,2.75,0.42293814786367706,0.36363636363636365,0.059301784227313414,False,-10.0,League Two,4
Gent vs St Truiden,1X2,Away,4.06,0.3843459263356931,0.24630541871921185,0.13804050761648123,False,-10.0,Jupiler Pro League,1
Mantova vs Pisa,1X2,Home,3.33,0.40239607192196375,0.3003003003003003,0.10209577162166344,False,-10.0,Serie B,2
Cordoba vs Tenerife,O/U,Over,2.29,0.4985796574464183,0.4366812227074236,0.0618984347389947,True,12.9,Segunda Division,2
Metz vs Dunkerque,1X2,Away,4.37,0.3362377783336098,0.22883295194508008,0.10740482638852972,False,-10.0,Ligue 2,2
Northampton vs Peterboro,O/U,Under,2.33,0.5123555333700764,0.4291845493562232,0.08317098401385326,False,-10.0,League One,3
Northampton vs Peterboro,1X2,Home,3.28,0.3686845543814695,0.3048780487804878,0.06380650560098172,True,22.799999999999997,League One,3
Portsmouth vs Norwich,1X2,Home,3.23,0.42660253581908514,0.30959752321981426,0.11700501259927087,False,-10.0,Championship,2
Cardiff vs Preston,O/U,Over,2.22,0.5122778354322605,0.4504504504504504,0.06182738498181006,False,-10.0,Championship,2
Cardiff vs Preston,1X2,Home,2.3,0.5158713655522219,0.4347826086956522,0.08108875685656969,False,-10.0,Championship,2
Mechelen vs Antwerp,1X2,Home,2.45,0.5337467987261351,0.4081632653061224,0.12558353342001266,False,-10.0,Jupiler Pro League,1
Colchester vs Newport County,O/U,Under,1.95,0.5770379727869556,0.5128205128205129,0.06421745996644268,True,9.5,League Two,4
Salford vs Notts County,1X2,Home,2.47,0.5030388907591483,0.4048582995951417,0.09818059116400663,True,14.700000000000003,League Two,4
Cadiz vs Albacete,1X2,Away,3.72,0.3508325178644164,0.26881720430107525,0.08201531356334113,False,-10.0,Segunda Division,2
Oviedo vs Granada,O/U,Over,2.15,0.5484717284967522,0.46511627906976744,0.08335544942698475,False,-10.0,Segunda Division,2
Levante vs Cordoba,1X2,Away,4.26,0.35283756858258597,0.2347417840375587,0.11809578454502728,False,-10.0,Segunda Division,2
Sudtirol vs Mantova,1X2,Away,4.3,0.34914448976324275,0.23255813953488372,0.11658635022835903,False,-10.0,Serie B,2
Peterboro vs Crawley Town,O/U,Under,2.51,0.5170083223925039,0.39840637450199207,0.11860194789051187,False,-10.0,League One,3
Peterboro vs Crawley Town,1X2,Away,4.46,0.3029345112982461,0.2242152466367713,0.0787192646614748,False,-10.0,League One,3
Huddersfield vs Lincoln,1X2,Home,1.84,0.6024712094429364,0.5434782608695652,0.05899294857337123,False,-10.0,League One,3
Birmingham vs Bristol Rvs,O/U,Under,2.4,0.5207376674371015,0.4166666666666667,0.1040710007704348,True,14.0,League One,3
Como vs Roma,1X2,Home,3.32,0.48686005890364675,0.30120481927710846,0.1856552396265383,True,23.2,Serie A,1
Ad. Demirspor vs Besiktas,O/U,Under,2.6,0.5139692040235619,0.3846153846153846,0.12935381940817736,False,-10.0,Super Lig,1
Fleetwood Town vs Accrington,O/U,Under,1.96,0.5662920799566095,0.5102040816326531,0.05608799832395639,True,9.6,League Two,4
